city,bhk,area,price
gurgaon,2.0,584,4200000.0
gurgaon,3.0,1800,17500000.0
gurgaon,3.0,1800,21500000.0
gurgaon,5.0,7200,57500000.0
gurgaon,4.0,2250,35000000.0
gurgaon,3.0,2250,21000000.0
gurgaon,3.0,1300,8100000.0
gurgaon,4.0,4518,52500000.0
gurgaon,3.0,2100,20000000.0
gurgaon,3.0,1800,19000000.0
gurgaon,3.0,2400,31400000.0
gurgaon,3.0,2200,28800000.0
gurgaon,4.0,6050,137500000.0
gurgaon,3.0,2100,10500000.0
gurgaon,4.0,4900,30000000.0
gurgaon,3.0,1870,17000000.0
gurgaon,3.0,2150,13400000.0
gurgaon,2.0,1444,9000000.0
gurgaon,2.0,1385,7909999.999999999
gurgaon,4.0,500,39500000.0
gurgaon,3.0,1960,12000000.0
gurgaon,3.0,2515,11700000.0
gurgaon,3.0,1720,9700000.0
gurgaon,3.0,1751,10200000.0
gurgaon,2.0,1275,7500000.0
gurgaon,3.0,1650,12900000.0
gurgaon,2.0,1385,10600000.0
gurgaon,4.0,2350,19000000.0
gurgaon,3.0,1359,17800000.0
gurgaon,2.0,1444,9200000.0
gurgaon,4.0,2026,15200000.0
gurgaon,2.0,845,3804000.0
gurgaon,3.0,2799,17500000.0
gurgaon,3.0,1980,11500000.0
gurgaon,4.0,1800,24500000.0
gurgaon,4.0,2700,26500000.0
gurgaon,3.0,1800,21000000.0
gurgaon,4.0,4500,42500000.0
gurgaon,3.0,1760,16000000.0
gurgaon,3.0,1950,18400000.0
gurgaon,2.0,1200,5500000.0
gurgaon,3.0,1800,15500000.0
gurgaon,3.0,1522,9900000.0
gurgaon,3.0,1822,11500000.0
gurgaon,4.0,2300,57500000.0
gurgaon,3.0,1983,51500000.0
gurgaon,4.0,3150,70000000.0
gurgaon,4.0,2249,58000000.0
gurgaon,5.0,2890,30000000.0
gurgaon,3.0,2244,16500000.0
gurgaon,4.0,2475,22500000.0
gurgaon,4.0,2600,37500000.0
gurgaon,3.0,1450,19000000.0
gurgaon,2.0,1283,10500000.0
gurgaon,3.0,2343,41000000.0
gurgaon,2.0,1283,10500000.0
gurgaon,3.0,3090,39900000.0
gurgaon,3.0,1836,17000000.0
gurgaon,3.0,2700,23000000.0
gurgaon,3.0,2700,24000000.0
gurgaon,3.0,2700,24500000.0
gurgaon,4.0,2650,29500000.0
gurgaon,3.0,2018,24500000.0
gurgaon,2.0,1470,20000000.0
gurgaon,4.0,3536,122500000.0
gurgaon,4.0,2721,70000000.0
gurgaon,3.0,1359,14000000.0
gurgaon,3.0,1683,23500000.0
gurgaon,5.0,3400,49000000.0
gurgaon,2.0,915,9800000.0
gurgaon,2.0,1310,19600000.0
gurgaon,2.0,950,3500000.0
gurgaon,2.0,1245,9500000.0
gurgaon,2.0,1060,90000000.0
gurgaon,2.0,1360,11100000.000000002
gurgaon,3.0,2557,28500000.0
gurgaon,4.0,3975,50000000.0
gurgaon,3.0,1802,11000000.0
gurgaon,4.0,2954,28000000.0
gurgaon,4.0,2999,41000000.0
gurgaon,5.0,5100,110000000.0
gurgaon,3.0,1354,20000000.0
gurgaon,3.0,2583,35500000.0
gurgaon,4.0,3026,45500000.0
gurgaon,3.0,2875,90000000.0
gurgaon,4.0,4848,60000000.0
gurgaon,5.0,3880,46000000.0
gurgaon,4.0,3400,36400000.0
gurgaon,3.0,1689,16800000.0
gurgaon,4.0,3400,34500000.0
gurgaon,3.0,1389,14000000.0
gurgaon,2.0,1099,10800000.0
gurgaon,2.0,1550,14800000.0
gurgaon,4.0,2860,29500000.0
gurgaon,4.0,2554,25500000.0
gurgaon,3.0,2149,23500000.0
gurgaon,3.0,1942,19000000.0
gurgaon,3.0,1650,15800000.0
gurgaon,4.0,2180,26500000.0
gurgaon,2.0,1359,14200000.0
gurgaon,4.0,3198,30500000.0
gurgaon,3.0,1689,17500000.0
gurgaon,3.0,2727,20000000.0
gurgaon,3.0,2250,15500000.0
gurgaon,4.0,2875,23500000.0
gurgaon,3.0,2000,16000000.0
gurgaon,3.0,1900,15500000.0
gurgaon,3.0,1725,13500000.0
gurgaon,2.0,1481,11500000.0
gurgaon,2.0,1423,10800000.0
gurgaon,2.0,1250,9500000.0
gurgaon,4.0,2720,39500000.0
gurgaon,3.0,2002,29000000.0
gurgaon,3.0,1625,21500000.0
gurgaon,2.0,1366,16000000.0
gurgaon,4.0,2355,16500000.0
gurgaon,3.0,1900,13000000.0
gurgaon,2.0,1385,10000000.0
gurgaon,4.0,2746,21000000.0
gurgaon,3.0,2361,17000000.0
gurgaon,3.0,1943,14500000.0
gurgaon,2.0,1534,10200000.0
gurgaon,4.0,2597,23000000.0
gurgaon,2.0,1366,9000000.0
gurgaon,2.0,1283,10000000.0
gurgaon,4.0,2913,55000000.0
gurgaon,4.0,2446,41500000.0
gurgaon,4.0,2836,16200000.000000002
gurgaon,3.0,1871,12500000.0
gurgaon,4.0,3055,22500000.0
gurgaon,3.0,645,5500000.0
gurgaon,2.0,613,5200000.0
gurgaon,2.0,584,5000000.0
gurgaon,4.0,2577,28000000.0
gurgaon,2.0,800,5600000.0
gurgaon,4.0,2500,41100000.0
gurgaon,2.0,591,5700000.0
gurgaon,4.0,2500,45900000.0
gurgaon,4.0,2200,36000000.0
gurgaon,4.0,2200,38500000.0
gurgaon,3.0,1500,25000000.0
gurgaon,2.0,1040,11200000.000000002
gurgaon,4.0,4022,140000000.0
gurgaon,3.0,2410,38500000.0
gurgaon,3.0,2215,36000000.0
gurgaon,3.0,2826,16500000.0
gurgaon,3.0,2550,16299999.999999998
gurgaon,3.0,2565,16500000.0
gurgaon,4.0,3541,124500000.0
gurgaon,4.0,2955,62500000.0
gurgaon,4.0,3931,95000000.0
gurgaon,4.0,4376,60000000.0
gurgaon,4.0,5250,92100000.00000001
gurgaon,4.0,3850,97500000.0
gurgaon,4.0,3860,95000000.0
gurgaon,4.0,5800,235500000.0
gurgaon,4.0,3541,125500000.0
gurgaon,3.0,1645,13500000.0
gurgaon,2.0,1270,10000000.0
gurgaon,3.0,1420,8430000.0
gurgaon,4.0,2675,23000000.0
gurgaon,4.0,2325,20000000.0
gurgaon,4.0,2325,21000000.0
gurgaon,4.0,1835,17000000.0
gurgaon,4.0,2570,26000000.0
gurgaon,4.0,2599,29000000.0
gurgaon,4.0,2085,20000000.0
gurgaon,4.0,1926,20000000.0
gurgaon,5.0,3504,30000000.0
gurgaon,3.0,2160,14000000.0
gurgaon,3.0,1550,30000000.0
gurgaon,4.0,2721,60000000.0
gurgaon,3.0,1983,50000000.0
gurgaon,3.0,1929,15800000.0
gurgaon,4.0,3000,60000000.0
gurgaon,3.0,1800,20000000.0
gurgaon,4.0,3142,37200000.0
gurgaon,4.0,2227,38000000.0
gurgaon,2.0,1450,12600000.0
gurgaon,4.0,3510,25000000.0
gurgaon,3.0,1790,15200000.0
gurgaon,3.0,1700,18000000.0
gurgaon,3.0,2003,33500000.0
gurgaon,3.0,2003,33100000.0
gurgaon,5.0,4595,112500000.0
gurgaon,4.0,4500,35000000.0
gurgaon,3.0,2132,25500000.0
gurgaon,4.0,3684,82100000.00000001
gurgaon,4.0,4200,97000000.0
gurgaon,4.0,3430,85000000.0
gurgaon,4.0,3065,71900000.0
gurgaon,4.0,2917,71000000.0
gurgaon,3.0,2500,49900000.0
gurgaon,3.0,1625,21100000.0
gurgaon,3.0,1800,16000000.0
gurgaon,3.0,1325,15000000.0
gurgaon,3.0,1750,15000000.0
gurgaon,3.0,1995,17500000.0
gurgaon,3.0,2160,25000000.0
gurgaon,4.0,3800,42500000.0
gurgaon,4.0,4516,59500000.0
gurgaon,4.0,4518,54500000.0
gurgaon,4.0,4518,50000000.0
gurgaon,4.0,3240,34500000.0
gurgaon,4.0,3240,30000000.0
gurgaon,4.0,2475,28500000.0
gurgaon,4.0,2275,26000000.0
gurgaon,4.0,2475,25500000.0
gurgaon,3.0,2160,23500000.0
gurgaon,3.0,1620,19000000.0
gurgaon,3.0,1620,20000000.0
gurgaon,3.0,2160,22500000.0
gurgaon,2.0,1199,12500000.0
gurgaon,3.0,2025,20000000.0
gurgaon,4.0,2597,25000000.0
gurgaon,3.0,1345,16000000.0
gurgaon,3.0,1590,19000000.0
gurgaon,3.0,2531,34500000.0
gurgaon,3.0,2700,17500000.0
gurgaon,4.0,2300,65000000.0
gurgaon,3.0,2685,62100000.0
gurgaon,3.0,1519,22000000.0
gurgaon,3.0,1980,23000000.0
gurgaon,4.0,2900,25500000.0
gurgaon,4.0,2407,27000000.0
gurgaon,3.0,1776,22000000.0
gurgaon,3.0,1950,54500000.0
gurgaon,3.0,2298,43500000.0
gurgaon,2.0,925,4200000.0
gurgaon,4.0,3200,43800000.0
gurgaon,3.0,1950,20000000.0
gurgaon,3.0,1950,19000000.0
gurgaon,2.0,810,4000000.0
gurgaon,3.0,2025,19500000.0
gurgaon,3.0,1789,18000000.0
gurgaon,3.0,2200,22000000.0
gurgaon,3.0,1900,21000000.0
gurgaon,3.0,1950,19000000.0
gurgaon,3.0,2150,20000000.0
gurgaon,3.0,1550,16500000.0
gurgaon,3.0,2150,20000000.0
gurgaon,3.0,2150,21200000.0
gurgaon,4.0,3200,44500000.0
gurgaon,3.0,2150,21100000.0
gurgaon,3.0,1790,17000000.0
gurgaon,4.0,2600,26000000.0
gurgaon,3.0,2719,53000000.0
gurgaon,3.0,2100,18000000.0
gurgaon,4.0,2846,35000000.0
gurgaon,3.0,2479,52500000.0
gurgaon,4.0,3618,40000000.0
gurgaon,4.0,2062,20500000.0
gurgaon,3.0,1450,12500000.0
gurgaon,4.0,2700,38500000.0
gurgaon,3.0,1929,16500000.0
gurgaon,2.0,1100,13000000.0
gurgaon,3.0,2370,26000000.0
gurgaon,3.0,2160,17500000.0
gurgaon,3.0,1900,19000000.0
gurgaon,4.0,2400,21000000.0
gurgaon,2.0,1667,35000000.0
gurgaon,2.0,600,5200000.0
gurgaon,3.0,2225,35000000.0
gurgaon,4.0,3536,120000000.0
gurgaon,3.0,2892,58800000.0
gurgaon,4.0,6400,340000000.0
gurgaon,3.0,2132,25000000.0
gurgaon,3.0,3216,64300000.0
gurgaon,4.0,4200,110000000.0
gurgaon,4.0,4022,139000000.0
gurgaon,4.0,2650,63000000.0
gurgaon,4.0,4022,135500000.0
gurgaon,5.0,4503,105000000.0
gurgaon,4.0,3100,31000000.0
gurgaon,4.0,3123,107500000.0
gurgaon,4.0,4022,137400000.0
gurgaon,4.0,3390,50000000.0
gurgaon,4.0,3160,69500000.0
gurgaon,4.0,2799,31500000.0
gurgaon,4.0,2799,28000000.0
gurgaon,4.0,2799,29000000.0
gurgaon,3.0,2470,43700000.0
gurgaon,2.0,802,25000000.0
gurgaon,2.0,1287,16500000.0
gurgaon,3.0,1550,13000000.0
gurgaon,3.0,1550,18000000.0
gurgaon,3.0,2200,34000000.0
gurgaon,3.0,2500,42000000.0
gurgaon,2.0,587,4400000.0
gurgaon,2.0,1210,12500000.0
gurgaon,3.0,3525,82500000.0
gurgaon,3.0,2403,27000000.0
gurgaon,4.0,3612,50199999.99999999
gurgaon,3.0,2300,17500000.0
gurgaon,3.0,1485,10300000.0
gurgaon,2.0,1800,10500000.0
gurgaon,3.0,1620,11200000.000000002
gurgaon,3.0,2403,15000000.0
gurgaon,3.0,1490,14000000.0
gurgaon,3.0,2129,23500000.0
gurgaon,3.0,1995,19000000.0
gurgaon,3.0,1545,15000000.0
gurgaon,2.0,1320,6600000.0
gurgaon,4.0,2600,27500000.0
gurgaon,3.0,1650,27500000.0
gurgaon,3.0,2033,26200000.0
gurgaon,5.0,4115,53000000.0
gurgaon,5.0,3557,45199999.99999999
gurgaon,3.0,1640,21000000.0
gurgaon,4.0,2213,18500000.0
gurgaon,3.0,1811,15000000.0
gurgaon,3.0,1811,15200000.0
gurgaon,3.0,1765,12000000.0
gurgaon,3.0,1811,14000000.0
gurgaon,3.0,2403,16000000.0
gurgaon,3.0,2799,14200000.0
gurgaon,3.0,1103,9500000.0
gurgaon,2.0,1300,10700000.0
gurgaon,3.0,1483,10500000.0
gurgaon,3.0,1999,16500000.0
gurgaon,2.0,1245,9900000.0
gurgaon,3.0,1450,10500000.0
gurgaon,4.0,4536,40000000.0
gurgaon,3.0,1450,11500000.0
gurgaon,2.0,1187,8400000.0
gurgaon,3.0,1150,9500000.0
gurgaon,3.0,1200,11000000.0
gurgaon,3.0,1150,11200000.000000002
gurgaon,3.0,1811,15600000.0
gurgaon,2.0,1261,20000000.0
gurgaon,3.0,1850,17500000.0
gurgaon,3.0,2360,20000000.0
gurgaon,3.0,1932,26000000.0
gurgaon,3.0,3110,63000000.0
gurgaon,2.0,1358,18300000.0
gurgaon,2.0,1261,18800000.0
gurgaon,2.0,1261,17000000.0
gurgaon,3.0,1811,15500000.0
gurgaon,3.0,1990,10000000.0
gurgaon,4.0,2562,35000000.0
gurgaon,2.0,1620,6600000.0
gurgaon,3.0,2150,17000000.0
gurgaon,3.0,1800,26500000.0
gurgaon,3.0,4000,21000000.0
gurgaon,2.0,1260,13500000.0
gurgaon,3.0,4000,27000000.0
gurgaon,4.0,24300,35000000.0
gurgaon,3.0,1805,19500000.0
gurgaon,3.0,2578,27000000.0
gurgaon,3.0,2428,27500000.0
gurgaon,2.0,1193,10000000.0
gurgaon,4.0,7400,550000000.0
gurgaon,3.0,1799,21000000.0
gurgaon,2.0,1211,9500000.0
gurgaon,2.0,1000,9000000.0
gurgaon,3.0,2150,18500000.0
gurgaon,3.0,1811,14900000.0
gurgaon,4.0,5220,40000000.0
gurgaon,2.0,1245,11000000.0
gurgaon,3.0,2156,45000000.0
gurgaon,3.0,1975,56000000.0
gurgaon,2.0,1457,9500000.0
gurgaon,3.0,1746,15500000.0
gurgaon,3.0,1746,16000000.0
gurgaon,2.0,1270,11500000.0
gurgaon,2.0,1270,11399999.999999998
gurgaon,3.0,1620,14000000.0
gurgaon,2.0,1400,13000000.0
gurgaon,3.0,1763,11500000.0
gurgaon,2.0,1351,10800000.0
gurgaon,2.0,1211,9500000.0
gurgaon,3.0,2565,21000000.0
gurgaon,2.0,1600,13000000.0
gurgaon,3.0,1510,14000000.0
gurgaon,2.0,1600,11000000.0
gurgaon,3.0,2100,15000000.0
gurgaon,3.0,1300,40000000.0
gurgaon,4.0,2475,21000000.0
gurgaon,3.0,1510,14200000.0
gurgaon,2.0,1000,11000000.0
gurgaon,4.0,2599,27500000.0
gurgaon,2.0,1507,13500000.0
gurgaon,2.0,1270,11000000.0
gurgaon,3.0,2129,21000000.0
gurgaon,3.0,1829,18000000.0
gurgaon,3.0,1746,16600000.0
gurgaon,3.0,2358,35000000.0
gurgaon,3.0,1829,18500000.0
gurgaon,2.0,1270,11600000.0
gurgaon,3.0,1746,16500000.0
gurgaon,2.0,1175,10500000.0
gurgaon,2.0,1000,11000000.0
gurgaon,2.0,1494,12500000.0
gurgaon,3.0,2100,14500000.0
gurgaon,3.0,2050,20000000.0
gurgaon,3.0,3112,59500000.0
gurgaon,3.0,2061,27500000.0
gurgaon,3.0,1805,22000000.0
gurgaon,3.0,1859,22000000.0
gurgaon,3.0,1400,14500000.0
gurgaon,3.0,2592,18500000.0
gurgaon,3.0,1423,12000000.0
gurgaon,4.0,2925,39000000.0
gurgaon,4.0,2864,55000000.0
gurgaon,4.0,2675,24000000.0
gurgaon,3.0,2100,14500000.0
gurgaon,2.0,1379,10200000.0
gurgaon,2.0,1402,9800000.0
gurgaon,3.0,2050,14600000.0
gurgaon,3.0,1700,15500000.0
gurgaon,3.0,1692,20000000.0
gurgaon,4.0,3219,22500000.0
gurgaon,2.0,1470,19000000.0
gurgaon,4.0,5970,80000000.0
gurgaon,4.0,2754,21000000.0
gurgaon,3.0,1755,12500000.0
gurgaon,3.0,1773,18500000.0
gurgaon,3.0,1300,10500000.0
gurgaon,3.0,2025,14500000.0
gurgaon,2.0,1800,9500000.0
gurgaon,2.0,1245,9300000.0
gurgaon,3.0,1965,20000000.0
gurgaon,3.0,2262,21000000.0
gurgaon,2.0,1200,12000000.0
gurgaon,2.0,1075,8000000.0
gurgaon,3.0,1735,12200000.0
gurgaon,2.0,1187,8500000.0
gurgaon,2.0,1245,8200000.0
gurgaon,3.0,2018,25500000.0
gurgaon,4.0,2725,29000000.0
gurgaon,3.0,2217,29000000.0
gurgaon,3.0,1500,15000000.0
gurgaon,3.0,1150,10100000.0
gurgaon,3.0,2282,54500000.0
gurgaon,3.0,1534,13000000.0
gurgaon,2.0,905,6450000.0
gurgaon,2.0,1381,24000000.0
gurgaon,4.0,2191,17000000.0
gurgaon,3.0,1800,14000000.0
gurgaon,3.0,1333,21000000.0
gurgaon,3.0,2350,19000000.0
gurgaon,3.0,2262,19000000.0
gurgaon,3.0,2150,18200000.0
gurgaon,3.0,2050,17000000.0
gurgaon,2.0,1360,11200000.000000002
gurgaon,2.0,1404,11000000.0
gurgaon,2.0,915,13000000.0
gurgaon,3.0,1990,14000000.0
gurgaon,3.0,1765,13000000.0
gurgaon,3.0,1900,22500000.0
gurgaon,3.0,1735,12000000.0
gurgaon,3.0,2217,28800000.0
gurgaon,3.0,2700,27000000.0
gurgaon,4.0,2450,21200000.0
gurgaon,3.0,1330,27000000.0
gurgaon,3.0,1450,15500000.0
gurgaon,3.0,2700,21000000.0
gurgaon,3.0,2100,16200000.000000002
gurgaon,3.0,2160,25000000.0
gurgaon,4.0,3456,35000000.0
gurgaon,3.0,1850,15500000.0
gurgaon,3.0,1331,28000000.0
gurgaon,2.0,930,8800000.0
gurgaon,3.0,1585,16100000.000000002
gurgaon,3.0,2160,25000000.0
gurgaon,3.0,2973,42500000.0
gurgaon,3.0,2160,26500000.0
gurgaon,4.0,3750,70000000.0
gurgaon,3.0,2470,43000000.0
gurgaon,4.0,2610,27400000.000000004
gurgaon,2.0,905,6250000.0
gurgaon,2.0,1245,7750000.0
gurgaon,3.0,1500,13500000.0
gurgaon,3.0,1500,15500000.0
gurgaon,2.0,1402,9700000.0
gurgaon,3.0,1511,10100000.0
gurgaon,4.0,3699,37500000.0
gurgaon,3.0,2160,16000000.0
gurgaon,2.0,1600,6000000.0
gurgaon,2.0,941,7990000.000000001
gurgaon,2.0,1800,9300000.0
gurgaon,3.0,2799,13400000.0
gurgaon,4.0,2727,20000000.0
gurgaon,4.0,3612,48000000.0
gurgaon,3.0,1450,12500000.0
gurgaon,2.0,1310,9600000.0
gurgaon,2.0,1310,9200000.0
gurgaon,3.0,1600,18900000.0
gurgaon,3.0,1920,15000000.0
gurgaon,3.0,1850,19000000.0
gurgaon,3.0,2367,23000000.0
gurgaon,3.0,1950,17500000.0
gurgaon,4.0,4500,33000000.0
gurgaon,3.0,2150,21500000.0
gurgaon,1.0,1319,21000000.0
gurgaon,3.0,1789,14900000.0
gurgaon,3.0,1700,14500000.0
gurgaon,2.0,950,11399999.999999998
gurgaon,3.0,1880,14000000.0
gurgaon,3.0,1929,15500000.0
gurgaon,3.0,2025,18000000.0
gurgaon,2.0,743,3400000.0
gurgaon,3.0,1400,8000000.0
gurgaon,3.0,1200,5500000.0
gurgaon,3.0,1802,13000000.0
gurgaon,3.0,2095,22500000.0
gurgaon,4.0,3715,65000000.0
gurgaon,3.0,1832,18200000.0
gurgaon,3.0,2050,17200000.0
gurgaon,3.0,2150,17800000.0
gurgaon,4.0,1487,22500000.0
gurgaon,3.0,2160,15000000.0
gurgaon,4.0,2650,34900000.0
gurgaon,3.0,2470,43500000.0
gurgaon,4.0,2700,25900000.0
gurgaon,3.0,1836,15900000.0
gurgaon,4.0,2386,22100000.0
gurgaon,3.0,1750,15900000.0
gurgaon,3.0,2700,12200000.0
gurgaon,2.0,1020,14200000.0
gurgaon,3.0,2358,35400000.0
gurgaon,4.0,3500,90000000.0
gurgaon,2.0,1020,14500000.0
gurgaon,2.0,1350,10500000.0
gurgaon,2.0,1400,15900000.0
gurgaon,2.0,1470,21000000.0
gurgaon,3.0,1650,23900000.0
gurgaon,4.0,3150,42400000.0
gurgaon,4.0,1750,21000000.0
gurgaon,3.0,1650,20000000.0
gurgaon,3.0,1836,16500000.0
gurgaon,3.0,1836,18500000.0
gurgaon,3.0,2459,22200000.000000004
gurgaon,3.0,1836,16299999.999999998
gurgaon,3.0,1836,17100000.0
gurgaon,5.0,5458,60000000.0
gurgaon,3.0,1836,16500000.0
gurgaon,3.0,1600,13000000.0
gurgaon,3.0,1581,17000000.0
gurgaon,4.0,2000,16000000.0
gurgaon,3.0,2700,22500000.0
gurgaon,4.0,4500,36000000.0
gurgaon,5.0,7420,132500000.0
gurgaon,4.0,4200,90000000.0
gurgaon,4.0,4500,49000000.0
gurgaon,4.0,2700,40000000.0
gurgaon,4.0,4500,70000000.0
gurgaon,4.0,2700,45000000.0
gurgaon,4.0,4500,65000000.0
gurgaon,4.0,3500,75000000.0
gurgaon,4.0,3065,68000000.0
gurgaon,4.0,6800,350000000.0
gurgaon,4.0,6800,330000000.0
gurgaon,4.0,5800,270000000.0
gurgaon,4.0,5800,250000000.0
gurgaon,4.0,4953,135000000.0
gurgaon,3.0,1983,50000000.0
gurgaon,4.0,3400,25500000.0
gurgaon,4.0,2193,15500000.0
gurgaon,3.0,1620,11500000.0
gurgaon,4.0,2433,13500000.0
gurgaon,3.0,1743,12000000.0
gurgaon,4.0,3185,73000000.0
gurgaon,4.0,3600,45000000.0
gurgaon,4.0,3600,50000000.0
gurgaon,4.0,402,45000000.0
gurgaon,3.0,1950,16000000.0
gurgaon,3.0,1890,14100000.0
gurgaon,2.0,1360,10500000.0
gurgaon,3.0,1313,24000000.0
gurgaon,3.0,1313,18800000.0
gurgaon,3.0,2408,20700000.0
gurgaon,2.0,1425,11000000.0
gurgaon,4.0,2600,28000000.0
gurgaon,4.0,2325,21700000.0
gurgaon,4.0,2325,22200000.000000004
gurgaon,4.0,2325,21500000.0
gurgaon,4.0,3060,37000000.0
gurgaon,2.0,1480,15500000.0
gurgaon,4.0,2215,18700000.0
gurgaon,4.0,2324,14000000.0
gurgaon,4.0,1840,28500000.0
gurgaon,4.0,2325,21500000.0
gurgaon,4.0,3060,37000000.0
gurgaon,2.0,1425,10300000.0
gurgaon,3.0,1890,14200000.0
gurgaon,4.0,2599,28000000.0
gurgaon,4.0,2325,22100000.0
gurgaon,2.0,1480,15500000.0
gurgaon,4.0,2215,18600000.0
gurgaon,4.0,3185,33000000.0
gurgaon,4.0,3060,37000000.0
gurgaon,2.0,1425,11000000.0
gurgaon,2.0,1360,10500000.0
gurgaon,3.0,2408,20500000.0
gurgaon,3.0,1890,14000000.0
gurgaon,4.0,2599,27599999.999999996
gurgaon,4.0,2325,22100000.0
gurgaon,4.0,2215,18500000.0
gurgaon,2.0,1385,9972000.0
gurgaon,4.0,2812,26000000.0
gurgaon,4.0,2812,25000000.0
gurgaon,3.0,1446,9800000.0
gurgaon,4.0,3060,37500000.0
gurgaon,2.0,1480,15500000.0
gurgaon,4.0,2599,27500000.0
gurgaon,3.0,2189,22500000.0
gurgaon,3.0,1829,18500000.0
gurgaon,2.0,1390,13500000.0
gurgaon,3.0,1890,14100000.0
gurgaon,3.0,2000,13500000.0
gurgaon,3.0,2150,18500000.0
gurgaon,3.0,2015,17500000.0
gurgaon,3.0,2320,17000000.0
gurgaon,4.0,3060,37500000.0
gurgaon,3.0,1929,17000000.0
gurgaon,3.0,2120,18000000.0
gurgaon,3.0,2120,19000000.0
gurgaon,3.0,1995,17000000.0
gurgaon,3.0,1829,18500000.0
gurgaon,3.0,1750,11700000.0
gurgaon,4.0,3185,32700000.0
gurgaon,4.0,2325,21000000.0
gurgaon,4.0,2215,18500000.0
gurgaon,4.0,2599,27500000.0
gurgaon,4.0,3185,32799999.999999996
gurgaon,3.0,1852,21000000.0
gurgaon,4.0,2250,18500000.0
gurgaon,2.0,2441,29000000.0
gurgaon,3.0,2450,28500000.0
gurgaon,2.0,1700,19900000.0
gurgaon,2.0,1550,17500000.0
gurgaon,3.0,1855,28500000.0
gurgaon,3.0,1997,14500000.0
gurgaon,2.0,1480,15500000.0
gurgaon,2.0,1480,15200000.0
gurgaon,4.0,3125,77000000.0
gurgaon,4.0,4000,80000000.0
gurgaon,4.0,2704,72500000.0
gurgaon,4.0,4548,43500000.0
gurgaon,2.0,1423,11399999.999999998
gurgaon,4.0,2355,17800000.0
gurgaon,3.0,2129,21200000.0
gurgaon,3.0,1437,12000000.0
gurgaon,4.0,3355,60000000.0
gurgaon,3.0,1370,18100000.0
gurgaon,4.0,2324,16500000.0
gurgaon,4.0,7400,550000000.0
gurgaon,3.0,2542,24100000.0
gurgaon,3.0,1965,20000000.0
gurgaon,3.0,1923,17000000.0
gurgaon,3.0,1890,13500000.0
gurgaon,3.0,1750,11500000.0
gurgaon,2.0,1480,15200000.0
gurgaon,3.0,1750,12800000.0
gurgaon,3.0,1765,12500000.0
gurgaon,3.0,1735,12300000.0
gurgaon,3.0,1990,14100000.0
gurgaon,2.0,800,3900000.0
gurgaon,2.0,1230,7500000.0
gurgaon,2.0,1379,8800000.0
gurgaon,2.0,1402,8800000.0
gurgaon,3.0,1763,12500000.0
gurgaon,4.0,2764,16000000.0
gurgaon,3.0,2199,14000000.0
gurgaon,3.0,1735,12500000.0
gurgaon,3.0,1765,13000000.0
gurgaon,2.0,1379,9000000.0
gurgaon,3.0,1990,14500000.0
gurgaon,3.0,1763,12700000.0
gurgaon,2.0,1402,8900000.0
gurgaon,3.0,2199,14200000.0
gurgaon,3.0,1735,12700000.0
gurgaon,4.0,2764,16399999.999999998
gurgaon,3.0,1990,14700000.0
gurgaon,3.0,1765,13400000.0
gurgaon,3.0,2095,20000000.0
gurgaon,3.0,2025,20299999.999999996
gurgaon,2.0,1300,34900000.0
gurgaon,2.0,1470,17500000.0
gurgaon,2.0,1719,14900000.0
gurgaon,3.0,2400,24500000.0
gurgaon,3.0,3525,80000000.0
gurgaon,2.0,990,8200000.0
gurgaon,3.0,3025,52000000.0
gurgaon,2.0,1508,23300000.0
gurgaon,3.0,3160,70000000.0
gurgaon,3.0,2680,35300000.0
gurgaon,3.0,2750,59000000.0
gurgaon,4.0,2575,50000000.0
gurgaon,4.0,3979,75000000.0
gurgaon,4.0,2700,60000000.0
gurgaon,3.0,1357,56000000.0
gurgaon,2.0,1370,15400000.0
gurgaon,2.0,1370,15400000.0
gurgaon,3.0,2150,20400000.0
gurgaon,3.0,2132,26400000.0
gurgaon,4.0,2792,36300000.0
gurgaon,3.0,2430,34900000.0
gurgaon,3.0,2015,19100000.0
gurgaon,3.0,2092,26600000.0
gurgaon,3.0,2132,26800000.0
gurgaon,3.0,2015,18100000.0
gurgaon,4.0,2250,27200000.000000004
gurgaon,3.0,2050,19500000.0
gurgaon,4.0,2675,27500000.0
gurgaon,4.0,2875,38000000.0
gurgaon,4.0,2875,38500000.0
gurgaon,3.0,2050,19000000.0
gurgaon,4.0,2675,25500000.0
gurgaon,4.0,2250,25000000.0
gurgaon,4.0,2872,37000000.0
gurgaon,3.0,2092,27000000.0
gurgaon,3.0,2032,26500000.0
gurgaon,3.0,2150,18000000.0
gurgaon,4.0,3035,38000000.0
gurgaon,4.0,2675,24500000.0
gurgaon,3.0,2150,18500000.0
gurgaon,4.0,2705,37500000.0
gurgaon,3.0,2132,26000000.0
gurgaon,3.0,2103,24500000.0
gurgaon,3.0,2358,34000000.0
gurgaon,3.0,2153,23000000.0
gurgaon,3.0,2150,25500000.0
gurgaon,3.0,3495,55000000.0
gurgaon,3.0,1750,12000000.0
gurgaon,3.0,1895,18900000.0
gurgaon,3.0,2588,41000000.0
gurgaon,4.0,2733,50000000.0
gurgaon,4.0,2321,42500000.0
gurgaon,4.0,2733,55500000.0
gurgaon,3.0,3425,45000000.0
gurgaon,4.0,2872,37500000.0
gurgaon,4.0,3434,26500000.0
